latitude,longitude,id,additionalInfo_0,advice_for_motorists_1,advice_for_motorists_2,attendingGroups_0,attendingGroups_1,attendingGroups_2,system_record_created_at,description_headline,diversions,duration,encodedPolylines_0_coords,encodedPolylines_0_levels,scheduled_end_time,is_resolved/ended,description_summary,is_impacting_network,incidentKind,is_unverified_report,isMajor,isNewIncident,last_updated_at,mainCategory,advice_for_motorists,scheduled_period_0_closureType,scheduled_period_0_direction,scheduled_period_0_finishTime,scheduled_period_0_fromDay,scheduled_period_0_startTime,scheduled_period_0_toDay,PT_impact,roads_affected_0_conditionTendency,roads_affected_0_crossStreet,roads_affected_0_delay,roads_affected_0_impactedLanes_0_affectedDirection,roads_affected_0_impactedLanes_0_closedLanes,roads_affected_0_impactedLanes_0_description,roads_affected_0_impactedLanes_0_extent,roads_affected_0_impactedLanes_0_numberOfLanes,roads_affected_0_impactedLanes_0_roadType,roads_affected_0_locationQualifier,roads_affected_0_mainStreet,roads_affected_0_quadrant,roads_affected_0_queueLength,roads_affected_0_region,roads_affected_0_secondLocation,roads_affected_0_suburb,roads_affected_0_trafficVolume,speedLimit,scheduled_start_time
151.20389,-33.77299,727600, ,Reduce speed,Exercise caution,Emergency service(s),,,2017-12-05 18:37:41,HAZARD Debris, ,None,,,None,True,HAZARD Debris - ROSEVILLE Warringah Rd on Roseville Bridge,False,Unplanned,False,False,False,1512462299244,Hazard, ,,,,,,, ,,Roseville Bridge,,Both directions, , ,Affected, , ,on,Warringah Road,,0,SYD_NORTH, ,Roseville,,-1,None
151.20721,-33.82345,727593, ,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-05 18:03:12,BREAKDOWN Bus, ,None,,,None,True,BREAKDOWN Bus - CAMMERAY Warringah Fwy at West St,False,Unplanned,False,False,False,1512461736637,Breakdown, ,,,,,,, ,,West Street,,Outbound,1,Lane 1,Lanes closed,4, ,at,Warringah Freeway,,0,SYD_NORTH, ,Cammeray,,-1,None
150.91423,-33.77878,727586, ,Reduce speed,Exercise caution,Emergency service(s),,,2017-12-05 17:08:27,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - BLACKTOWN Bungarribee Rd at Panorama Pde,False,Unplanned,False,False,False,1512455186172,Accident, ,,,,,,, ,,Panorama Parade,,Eastbound, , ,Affected, , ,at,Bungarribee Road,,0,SYD_WEST, ,Blacktown,,-1,None
151.2063,-33.87084,727595, , , ,RMS,,,2017-12-05 18:07:31,BREAKDOWN Van, ,None,,,None,True,BREAKDOWN Van - SYDNEY York St at Market St,False,Unplanned,False,False,False,1512459407930,Breakdown, ,,,,,,, ,,Market Street,,Southbound,1,Lane 3,Lanes closed,3, ,at,York Street,,0,SYD_MET, ,Sydney,,-1,None
150.95434,-33.75963,727601, ,Reduce speed,Exercise caution,RMS,,,2017-12-05 18:44:01,HAZARD Fallen tree, ,None,,,None,True,HAZARD Fallen tree - KINGS LANGLEY Seven Hills Rd near Joseph Banks Dr,False,Unplanned,False,False,False,1512460533784,Hazard, ,,,,,,, ,,Joseph Banks Drive,,Southbound,1,Lane 1,Lanes closed,2, ,near,Seven Hills Road,,0,SYD_WEST, ,Kings Langley,,-1,None
150.55064,-35.0789,727598, , , ,Emergency service(s),,,2017-12-05 18:15:50,ACCIDENT Car towing a trailer, ,None,,,None,True,ACCIDENT Car towing a trailer - BASIN VIEW Princes Hwy at Andrews Rd,False,Unplanned,True,False,False,1512459116323,Accident, ,,,,,,, ,,Andrews Road,,,,,,,,at,Princes Highway,,0,REG_SOUTH, ,Basin View,,-1,None
150.12534,-33.47425,727589, , , ,Emergency service(s),RMS,,2017-12-05 17:50:52,ACCIDENT 4 vehicles, ,None,,,None,True,ACCIDENT 4 vehicles - LITHGOW Great Western Hwy - west of Lithgow,False,Unplanned,False,False,False,1512459133842,Accident, ,,,,,,, ,,west of Lithgow,,Westbound, , ,Affected, , ,-,Great Western Highway,,0,REG_WEST, ,Lithgow,,-1,None
151.2168,-33.8921,727596, ,Reduce speed,Exercise caution,Emergency service(s),,,2017-12-05 18:08:21,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - SURRY HILLS Eastern Distributor at Cleveland St,False,Unplanned,False,False,False,1512458031779,Breakdown, ,,,,,,, ,,Cleveland Street,,Southbound,1,Lane 1,Lanes closed,2, ,at,Eastern Distributor,,0,SYD_MET, ,Surry Hills,,-1,None
151.00047,-33.90409,727588, ,Reduce speed,Exercise caution,RMS,,,2017-12-05 17:11:21,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,True,TRAFFIC LIGHTS FLASHING YELLOW - BASS HILL Johnston Rd at Carysfield Rd,False,Unplanned,False,False,False,1512455552471,Traffic lights flashing yellow, ,,,,,,, ,,Carysfield Road,,All directions, , ,Affected, , ,at,Johnston Road,,0,SYD_SOUTH, ,Bass Hill,,-1,None
151.54008,-32.72157,727609, ,Reduce speed,Exercise caution,RMS,,,2017-12-05 20:36:07,EMERGENCY ROAD WORKS Collapsed bridge walkway, ,None,,,None,True,EMERGENCY ROAD WORKS Collapsed bridge walkway - RUTHERFORD New England Hwy at John St,False,Unplanned,False,False,False,1512472158817,Emergency road works,Repairs are expected to be completed tomorrow morning (Wednesday 6 December). <br/>,,,,,,, ,,John Street,,Eastbound,1,Lane 1,Lanes closed,2, ,at,New England Highway,,0,REG_NORTH, ,Rutherford,,-1,None
151.21327,-33.85472,727612, ,Reduce speed,Exercise caution,RMS,,,2017-12-05 20:50:37,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - NORTH SYDNEY Sydney Harbour Tunnel,False,Unplanned,False,False,False,1512467867109,Breakdown, ,,,,,,, ,, ,,Southbound,1,Lane 2,Lanes closed,2, ,at,Sydney Harbour Tunnel,,0,SYD_MET, ,North Sydney,,-1,None
151.21156,-33.80241,727615, ,Reduce speed,Exercise caution,Utility company,,,2017-12-05 21:10:07,BURST WATER MAIN, ,None,,,None,True,BURST WATER MAIN - CASTLECRAG Eastern Valley Way just past Edinburgh Rd,False,Unplanned,False,False,False,1512496276825,Burst water main, ,,,,,,, ,,Edinburgh Road,,Southbound,1,Lane 1,Lanes closed,2, ,just past,Eastern Valley Way,,0,SYD_NORTH, ,Castlecrag,,-1,None
150.99401,-33.85853,727616, ,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-05 21:12:11,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - GUILDFORD Woodville Rd at Rhodes Ave,False,Unplanned,False,False,False,1512472305361,Accident,Lanes 1 &amp; 2 are closed. <br/>,,,,,,, ,,Rhodes Avenue,,Northbound,2, ,Lanes closed,3, ,at,Woodville Road,,0,SYD_WEST, ,Guildford,,-1,None
151.06168,-33.78768,727617, ,Reduce speed,Exercise caution,Emergency service(s),,,2017-12-05 22:18:29,"ACCIDENT Truck, Car", ,None,,,None,True,"ACCIDENT Truck, Car - CARLINGFORD Marsden Rd at Illarangi St",False,Unplanned,False,False,False,1512475276156,Accident, ,,,,,,, ,,Illarangi Street,,Northbound,1,Lane 1,Lanes closed,2, ,at,Marsden Road,,0,SYD_WEST, ,Carlingford,,-1,None
148.52226,-34.80029,727618, ,Reduce speed,Exercise caution,Emergency service(s),Heavy tow truck,,2017-12-05 23:42:54,ACCIDENT Truck, ,None,,,None,True,ACCIDENT Truck - BERREMANGRA Hume Mwy - 4km north of Berremangra Rd,False,Unplanned,False,False,False,1512491218138,Accident, ,,,,,,, ,,4km north of Berremangra Road,,Northbound, , ,Affected, , ,-,Hume Motorway,,0,REG_SOUTH, ,Berremangra,,-1,None
151.12359,-33.60043,727620, ,Delay journey,Use alternative route, ,,,2017-12-05 23:55:21,FERRY OUT OF SERVICE Maintenance, ,None,,,None,True,FERRY OUT OF SERVICE Maintenance - BEROWRA WATERS Berowra Ferry,False,Unplanned,False,False,False,1512503031398,Ferry out of service,Ramp repairs will take place until 8am. <br/>,,,,,,, ,, ,,Both directions, , ,Affected, , ,at,Berowra Ferry,,0,SYD_NORTH, ,Berowra Waters,,-1,None
151.06346,-33.90765,727643, ,Reduce speed,Exercise caution,RMS,,,2017-12-06 08:34:05,ACCIDENT, ,None,,,None,True,ACCIDENT - GREENACRE Roberts Rd just past Juno Pde,False,Unplanned,False,False,False,1512509727441,Accident, ,,,,,,, ,,Juno Parade,,Northbound,1,Lane 2,Lanes closed,3, ,just past,Roberts Road,,0,SYD_SOUTH, ,Greenacre,,-1,None
148.11197,-30.02097,727632, ,Use diversions,Exercise caution,Emergency service(s),RMS,,2017-12-06 07:32:25,CHANGED TRAFFIC CONDITIONS Police operation,"Mission Road, Wimbledon Road in both directions. This diversion is suitable for B-Doubles.<br/>",None,,,None,False,CHANGED TRAFFIC CONDITIONS Police operation - WALGETT Wee Waa St (Kamilaroi Hwy) between Duff St and Neilly St,False,Unplanned,False,False,False,1512507277711,Changed traffic conditions, ,,,,,,, ,,Duff Street,,Both directions, , ,Closed, ,Road,between,Wee Waa Street (Kamilaroi Highway),,0,REG_WEST,Neilly Street,Walgett,,-1,None
150.92497,-33.9397,727638, ,Reduce speed,Exercise caution,RMS,,,2017-12-06 08:01:00,TRAFFIC LIGHTS FLASHING YELLOW, ,None,,,None,False,TRAFFIC LIGHTS FLASHING YELLOW - LIVERPOOL Moorebank Ave at M5 E/b On/Off-ramp Ramp,False,Unplanned,False,False,True,1512507660764,Traffic lights flashing yellow, ,,,,,,, ,,M5 E/b On/Off-ramp Ramp,,,,,,,,at,Moorebank Avenue,,0,SYD_SOUTH, ,Liverpool,,-1,None
151.64735,-32.81005,727625,Site cleared,Expect delays,Allow extra travel time, ,,,2017-12-06 05:50:54,"ACCIDENT Car, Truck", ,None,,,None,True,"ACCIDENT Car, Truck - BERESFIELD John Renshaw Dr off-ramp near New England Hwy",False,Unplanned,False,False,False,1512510066159,Accident, ,,,,,,, ,,New England Highway,Significant,Eastbound, , ,Affected, ,Off-ramp,near,John Renshaw Drive off-ramp,,-1,REG_NORTH, ,Beresfield,Heavy,-1,None
150.92496,-33.93963,727624, ,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-06 05:47:44,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - MOOREBANK M5 Mwy at Moorebank Ave,False,Unplanned,False,False,False,1512500834603,Accident, ,,,,,,, ,,Moorebank Ave,,Eastbound, ,Breakdown lane,Lanes closed, , ,at,M5 Motorway,,0,SYD_SOUTH, ,Moorebank,,-1,None
150.6925,-33.7501,726352, ,Allow extra travel time,Use diversions, ,,,2017-11-23 22:15:10,LATE FINISHING CRANE WORKS,"Westbound: Lawson Street, then Henry Street (Great Western Highway). <br/>",None,,,None,False,LATE FINISHING CRANE WORKS - PENRITH Jane St between Castlereagh Rd and Riley St,False,Unplanned,False,False,False,1512511908870,Late finishing road works, ,,,,,,,Westbound buses exiting Penrith Station are diverting away from Jane Street between Riley Street and Castlereagh Road. One stop is being missed. <br/>,,Castlereagh Road,,Westbound, , ,Closed, ,Road,between,Jane Street,,0,SYD_WEST,Riley Street,Penrith,,-1,None
151.06439,-33.86795,727641,Site cleared,Expect delays,Exercise caution, ,,,2017-12-06 08:20:51,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - HOMEBUSH WEST Centenary Dr approaching Arthur St,False,Unplanned,False,False,False,1512510193469,Accident, ,,,,,,, ,,Arthur Street, ,Southbound, , ,Affected, , ,approaching,Centenary Drive,,-1,SYD_MET, ,Homebush West,Heavy,-1,None
151.2284,-33.87688,727633, ,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-06 07:34:13,CHANGED TRAFFIC CONDITIONS Oversize vehicle, ,None,,,None,True,CHANGED TRAFFIC CONDITIONS Oversize vehicle - RUSHCUTTERS BAY New South Head Rd at Mclachlan Ave,False,Unplanned,False,False,False,1512506449689,Changed traffic conditions, ,,,,,,, ,,Mclachlan Avenue,,Westbound,1,Lane 1,Lanes closed,4, ,at,New South Head Road,,0,SYD_MET, ,Rushcutters Bay,,-1,None
150.77168,-28.90908,727628, , , ,Emergency service(s),,,2017-12-06 06:40:08,ACCIDENT Truck, ,None,,,None,True,ACCIDENT Truck - YETMAN Bruxner Hwy - 5km west of Yetman,False,Unplanned,True,False,False,1512507790289,Accident, ,,,,,,, ,,5km west of Yetman,,,,,,,,-,Bruxner Highway,,0,REG_NORTH, ,Yetman,,-1,None
151.03863,-33.89181,727630,Site cleared,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-06 07:06:17,"ACCIDENT Truck, Car", ,None,,,None,True,"ACCIDENT Truck, Car - CHULLORA Rookwood Rd at Muir Rd",False,Unplanned,False,False,False,1512505723986,Accident, ,,,,,,, ,,Muir Road, ,Southbound, , ,Affected, , ,at,Rookwood Road,,-1,SYD_SOUTH, ,Chullora,Heavy,-1,None
148.48148,-34.80482,727644, ,Reduce speed,Exercise caution,RMS,Heavy tow truck,,2017-12-06 08:37:33,CHANGED TRAFFIC CONDITIONS - vehicle recovery, ,None,,,None,False,CHANGED TRAFFIC CONDITIONS - vehicle recovery - BERREMANGRA Hume Hwy at Berremangra Rd,False,Unplanned,False,False,False,1512510262888,Changed traffic conditions,Intermittent stoppages may be required.<br/>,,,,,,, ,,Berremangra Road,,Northbound,1,Lane 2,Lanes closed,2, ,at,Hume Highway,,0,REG_SOUTH, ,Berremangra,,-1,None
150.91936,-33.91942,727639, ,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-06 08:10:54,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - LIVERPOOL Hume Hwy at Elizabeth Dr,False,Unplanned,False,False,False,1512509489216,Breakdown, ,,,,,,, ,,Elizabeth Drive,,Northbound,1,Lane 3,Lanes closed,3, ,at,Hume Highway,,0,SYD_SOUTH, ,Liverpool,,-1,None
148.34807,-34.81623,727621, ,Exercise caution,Reduce speed,Emergency service(s),RMS,,2017-12-06 01:22:39,"ACCIDENT Truck, Car", ,None,,,None,True,"ACCIDENT Truck, Car - JUGIONG Hume Hwy near Riverside Dr",False,Unplanned,False,False,False,1512489715300,Accident, ,,,,,,, ,,Riverside Drive,,Southbound,1,Lane 1,Lanes closed,2, ,near,Hume Highway,,0,REG_SOUTH, ,JUGIONG,,-1,None
151.09703,-33.72447,727623, ,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-06 05:27:21,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - THORNLEIGH Pennant Hills Rd at Normanhurst Rd,False,Unplanned,False,False,False,1512499557494,Breakdown, ,,,,,,, ,,Normanhurst Road,,Southbound,1,Lane 1,Lanes closed,3, ,at,Pennant Hills Road,,0,SYD_NORTH, ,Thornleigh,,-1,None
151.08312,-33.77386,727631, , , ,RMS,,,2017-12-06 07:12:27,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - EPPING Blaxland Rd at Epping Rd,False,Unplanned,False,False,False,1512505597597,Breakdown, ,,,,,,, ,,Epping Road, ,Northbound,1,Lane 1,Lanes closed,3, ,at,Blaxland Road,,-1,SYD_NORTH, ,Epping,Heavy,-1,None
151.09124,-33.72333,727622, ,Reduce speed,Exercise caution,Emergency service(s),Northconnex,,2017-12-06 05:02:17,"ACCIDENT Truck, Car", ,None,,,None,True,"ACCIDENT Truck, Car - NORMANHURST Pennant Hills Rd approaching Dartford Rd",False,Unplanned,False,False,False,1512497448093,Accident, ,,,,,,, ,,Dartford Road,,Southbound,1,Lane 1,Lanes closed,3, ,approaching,Pennant Hills Road,,0,SYD_NORTH, ,Normanhurst,,-1,None
150.80758,-33.79097,727629, ,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-06 06:43:52,ACCIDENT Car, ,None,,,None,False,ACCIDENT Car - ST MARYS M4 Mwy approaching Roper Rd,False,Unplanned,False,False,True,1512503032303,Accident, ,,,,,,, ,,Roper Road,,Eastbound, , ,Affected, , ,approaching,M4 Motorway,,0,SYD_WEST, ,St Marys,,-1,None
151.16629,-33.94826,727642, ,Reduce speed,Exercise caution,RMS,,,2017-12-06 08:33:07,BREAKDOWN  Car, ,None,,,None,True,BREAKDOWN  Car - KYEEMAGH General Holmes Dr just past airport tunnel,False,Unplanned,False,False,False,1512510276101,Breakdown, ,,,,,,, ,,airport tunnel,,Southbound,1,Lane 2,Lanes closed,2, ,just past,General Holmes Drive,,0,SYD_MET, ,Kyeemagh,,-1,None
151.10912,-33.86693,727637,Persons trapped, , ,Emergency service(s),RMS,,2017-12-06 07:59:51,ACCIDENT 2 cars, ,None,,,None,True,ACCIDENT 2 cars - CONCORD Gipps St at Loftus St,False,Unplanned,False,False,False,1512509388192,Accident, ,,,,,,, ,,Loftus Street,,Eastbound, , ,Affected, , ,at,Gipps Street,,0,SYD_MET, ,Concord,,-1,None
150.87448,-33.93541,727636, ,Reduce speed,Exercise caution,Motorway crew,,,2017-12-06 07:58:26,HAZARD Tyre debris, ,None,,,None,True,HAZARD Tyre debris - PRESTONS Westlink M7 at 2 Km North Of M5 Mwy,False,Unplanned,False,False,False,1512508583211,Hazard, ,,,,,,, ,,2 Km North Of M5 Motorway,,Southbound, , ,Affected, , ,at,Westlink M7,,0,SYD_SOUTH, ,Prestons,,-1,None
151.20284,-33.90553,727627, , , ,Emergency service(s),RMS,,2017-12-06 06:36:41,"ACCIDENT Bus, Car", ,None,,,None,True,"ACCIDENT Bus, Car - ALEXANDRIA O'Riordan St at Bourke St",False,Unplanned,True,False,False,1512502843764,Accident, ,,,,,,, ,,Bourke Street,,,,,,,,at,O'Riordan Street,,0,SYD_MET, ,Alexandria,,-1,None
150.98329,-33.79425,727634, ,Reduce speed,Exercise caution,Emergency service(s),RMS,,2017-12-06 07:44:05,ACCIDENT Car, ,None,,,None,True,ACCIDENT Car - NORTHMEAD Cumberland Hwy at Old Windsor Rd,False,Unplanned,False,False,False,1512511089163,Accident, ,,,,,,, ,,Old Windsor Road,,Eastbound,1,Lane 3,Lanes closed,3, ,at,Cumberland Highway,,0,SYD_WEST, ,Northmead,,-1,None
151.06838,-33.9229,727635, , , ,RMS,,,2017-12-06 07:55:26,BREAKDOWN Car, ,None,,,None,True,BREAKDOWN Car - WILEY PARK King Georges Rd approaching The Boulevarde,False,Unplanned,False,False,False,1512508600355,Breakdown, ,,,,,,, ,,The Boulevarde,,Southbound,1,Lane 1,Lanes closed,3, ,approaching,King Georges Road,,0,SYD_MET, ,Wiley Park,,-1,None
151.20546,-33.86119,727640,Site cleared,Expect delays,Allow extra travel time,Tow truck,,,2017-12-06 08:20:15,ACCIDENT 2 cars, ,None,,,None,False,ACCIDENT 2 cars - MILLERS POINT Western Distributor,False,Unplanned,False,True,False,1512510456591,Accident, ,,,,,,, ,, ,Significant,Northbound, , ,Affected, , ,at,Western Distributor,,-1,SYD_MET, ,Millers Point,Heavy,-1,None
151.07222,-33.92946,727626, ,Expect delays,Allow extra travel time,RMS,,,2017-12-06 06:27:58,BREAKDOWN Truck, ,None,,,None,True,BREAKDOWN Truck - WILEY PARK Canterbury Rd approaching King Georges Rd,False,Unplanned,False,False,False,1512502861095,Breakdown, ,,,,,,, ,,King Georges Road,Significant,Eastbound, ,Right turn lane,Lanes closed, , ,approaching,Canterbury Road,,-1,SYD_MET, ,Wiley Park,Heavy,-1,None
